objective,gamma,booster,eval_metric,eta,max_depth,min_child_weight,subsample,colsample_bytree,tree_method,best_ntrees,train_error,test_error_train,cv_error
reg:linear,0.1,gbtree,rmse,0.1,2,27,0.9,0.9,hist,43,4.985429,5.37126971770059,5.5204298
