objective,gamma,booster,eval_metric,eta,max_depth,min_child_weight,subsample,colsample_bytree,tree_method,best_ntrees,train_error,test_error_train,cv_error
reg:linear,0.1,gbtree,rmse,0.1,2,27,0.9,0.9,hist,37,6.574973,6.95706946700327,6.9890946
